id;create_date;rent_price;deposit;floor;area_total;rooms;region;repair_type;agent_fee
2614;2021-12-03 16:58:56.514 +0300;35000.00;35000.00;6;39.0;1;1;cosmetic;80
2615;2021-12-03 16:57:37.315 +0300;32000.00;32000.00;7;49.0;2;2;euro;0
2616;2021-12-03 16:57:32.237 +0300;35000.00;35000.00;10;40.0;1;1;euro;100
2617;2021-12-03 16:57:30.020 +0300;35000.00;5000.00;1;40.0;1;1;cosmetic;100
2618;2021-12-03 16:57:06.226 +0300;100000.00;50000.00;5;98.0;3;2;design;0
2619;2021-12-03 16:56:55.529 +0300;35000.00;35000.00;3;32.0;1;1;cosmetic;50
2620;2021-12-03 16:56:43.522 +0300;32000.00;32000.00;6;38.0;1;2;cosmetic;50
2621;2021-12-03 16:56:41.991 +0300;40000.00;20000.00;3;42.0;1;2;cosmetic;0
2622;2021-12-03 16:56:37.403 +0300;42000.00;0.00;2;32.6;1;1;design;0
2623;2021-12-03 16:56:31.622 +0300;40000.00;;4;35.0;1;1;;
2624;2021-12-03 16:56:22.935 +0300;40000.00;40000.00;2;50.0;2;1;cosmetic;0
2625;2021-12-03 16:55:55.662 +0300;35000.00;35000.00;1;35.0;1;1;cosmetic;50
2626;2021-12-03 16:55:17.399 +0300;32000.00;32000.00;14;35.0;1;2;euro;50
2627;2021-12-03 16:54:52.033 +0300;30000.00;30000.00;18;37.5;1;2;euro;50
2628;2021-12-03 16:54:50.098 +0300;32000.00;32000.00;4;53.0;2;2;euro;0
2629;2021-12-03 16:54:43.325 +0300;35000.00;35000.00;5;41.0;1;1;cosmetic;50
2630;2021-12-03 16:54:32.095 +0300;32000.00;32000.00;8;28.0;0;2;euro;50
2631;2021-12-03 16:52:22.734 +0300;40000.00;40000.00;5;55.0;2;1;cosmetic;50
2632;2021-12-03 16:52:09.013 +0300;31000.00;24000.00;7;35.0;1;2;euro;0
2633;2021-12-03 16:52:06.905 +0300;30000.00;30000.00;13;27.0;0;2;design;50
2634;2021-12-03 16:46:00.289 +0300;30000.00;30000.00;9;37.0;1;2;euro;80
2635;2021-12-03 16:45:38.728 +0300;39000.00;39000.00;3;38.0;1;1;cosmetic;50
2636;2021-12-03 16:43:50.787 +0300;30000.00;30000.00;5;40.0;1;2;euro;50
2637;2021-12-03 16:42:43.396 +0300;30000.00;30000.00;10;40.0;1;2;cosmetic;100
2638;2021-12-03 16:42:15.433 +0300;33000.00;30000.00;9;42.7;1;2;unknown;100
2639;2021-12-03 16:42:11.602 +0300;30000.00;30000.00;8;41.0;1;2;euro;50
2640;2021-12-03 16:41:46.548 +0300;100000.00;100000.00;16;80.0;3;1;euro;50
2641;2021-12-03 16:40:56.574 +0300;100000.00;100000.00;17;80.0;3;1;design;50
2642;2021-12-03 16:38:05.635 +0300;95000.00;95000.00;8;60.0;2;1;design;0
2643;2021-12-03 16:36:18.173 +0300;95000.00;95000.00;13;42.0;2;1;euro;0
2644;2021-12-03 16:35:59.199 +0300;210000.00;210000.00;6;180.0;3;2;design;0
2645;2021-12-03 16:33:38.899 +0300;40000.00;40000.00;13;38.0;1;1;cosmetic;80
2646;2021-12-03 16:33:37.819 +0300;40000.00;40000.00;3;35.0;1;1;euro;30
2647;2021-12-03 16:33:35.925 +0300;40000.00;40000.00;10;60.0;2;1;cosmetic;50
2648;2021-12-03 16:33:11.821 +0300;42000.00;42000.00;8;32.0;1;1;cosmetic;0
2649;2021-12-03 16:32:48.123 +0300;90000.00;90000.00;16;80.0;3;1;cosmetic;40
2650;2021-12-03 16:32:34.346 +0300;33000.00;;1;21.июл;1;1;;
2651;2021-12-03 16:32:32.842 +0300;90000.00;90000.00;18;43.0;1;1;unknown;0
2652;2021-12-03 16:32:16.688 +0300;43000.00;43000.00;5;33.0;1;1;euro;100
2653;2021-12-03 16:31:56.243 +0300;90000.00;90000.00;18;92.0;3;1;euro;0
2654;2021-12-03 16:31:42.589 +0300;43000.00;43000.00;7;35.0;1;1;euro;50
2655;2021-12-03 16:31:09.608 +0300;33000.00;33000.00;6;33.0;1;1;cosmetic;50
2656;2021-12-03 16:31:05.829 +0300;43000.00;42000.00;17;24.май;1;1;euro;50
2657;2021-12-03 16:30:29.430 +0300;90000.00;90000.00;18;92.0;3;1;euro;0
2658;2021-12-03 16:29:43.876 +0300;39600.00;0.00;4;37.7;1;1;design;0
2659;2021-12-03 16:29:14.282 +0300;32000.00;32000.00;10;37.0;1;1;cosmetic;0
2660;2021-12-03 16:28:40.865 +0300;42000.00;42000.00;11;32.6;1;1;euro;0
2661;2021-12-03 16:28:29.497 +0300;40000.00;40000.00;9;44.0;1;1;euro;50
2662;2021-12-03 16:28:24.880 +0300;32000.00;25000.00;9;39.0;1;1;cosmetic;50
2663;2021-12-03 16:27:32.189 +0300;40000.00;40000.00;4;44.0;2;1;cosmetic;50
2664;2021-12-03 16:26:47.887 +0300;42000.00;42000.00;14;30.0;1;1;euro;50
2665;2021-12-03 16:25:52.333 +0300;42000.00;42000.00;14;33.0;1;1;euro;99
2666;2021-12-03 16:13:06.822 +0300;160000.00;160000.00;3;109.0;4;1;euro;0
2667;2021-12-03 16:12:54.662 +0300;150000.00;150000.00;17;64.0;2;1;euro;30
2668;2021-12-03 16:08:19.116 +0300;150000.00;150000.00;4;90.0;3;1;design;0
2669;2021-12-03 16:08:18.032 +0300;150000.00;150000.00;9;57.0;0;1;design;0
2670;2021-12-03 16:06:57.548 +0300;70000.00;70000.00;4;63.0;2;1;euro;0
2671;2021-12-03 16:06:21.931 +0300;239000.00;239000.00;25;65.0;2;1;design;0
2672;2021-12-03 16:06:13.715 +0300;240000.00;240000.00;2;131.0;4;1;design;0
2673;2021-12-03 16:02:43.235 +0300;70000.00;0.00;2;74.0;3;1;design;100
2674;2021-12-03 16:02:34.127 +0300;70000.00;70000.00;12;67.0;3;1;euro;35
2675;2021-12-03 16:00:32.130 +0300;68000.00;68000.00;6;96.4;3;1;cosmetic;50
2676;2021-12-03 16:00:26.740 +0300;140000.00;140000.00;2;165.0;4;1;cosmetic;0
2677;2021-12-03 15:59:10.253 +0300;60000.00;65000.00;11;46.0;2;1;cosmetic;0
2678;2021-12-03 15:59:09.125 +0300;65000.00;65000.00;6;52.0;2;1;cosmetic;0
2679;2021-12-03 15:58:33.148 +0300;135000.00;130000.00;2;75.0;4;1;euro;0
2680;2021-12-03 15:57:51.321 +0300;230000.00;230000.00;3;90.0;3;1;design;0
2681;2021-12-03 15:56:57.430 +0300;130000.00;65000.00;6;88.0;2;1;euro;30
2682;2021-12-03 15:56:06.341 +0300;65000.00;32500.00;3;60.0;3;1;unknown;50
2683;2021-12-03 15:56:05.901 +0300;65000.00;65000.00;6;68.0;3;1;euro;50
2684;2021-12-03 15:56:05.137 +0300;65000.00;65000.00;15;53.0;2;1;euro;30
2685;2021-12-03 15:56:04.628 +0300;65000.00;65000.00;12;106.0;3;1;unknown;50
2686;2021-12-03 15:55:09.751 +0300;65000.00;32500.00;3;60.0;3;1;euro;30
2687;2021-12-03 15:52:04.619 +0300;40000.00;;5;49.0;2;1;;
2688;2021-12-03 15:52:02.832 +0300;40000.00;20000.00;2;50.0;2;1;cosmetic;100
2689;2021-12-03 15:52:02.070 +0300;40000.00;40000.00;9;38.9;1;1;cosmetic;0
2690;2021-12-03 15:48:58.827 +0300;40000.00;40000.00;5;33.0;1;1;no;100
2691;2021-12-03 15:48:57.692 +0300;40000.00;5000.00;2;35.0;2;1;cosmetic;100
2692;2021-12-03 15:47:17.090 +0300;38000.00;38000.00;9;49.0;2;1;cosmetic;50
2693;2021-12-03 15:47:14.564 +0300;40000.00;40000.00;7;40.0;1;1;cosmetic;100
2694;2021-12-03 15:47:03.386 +0300;40000.00;40000.00;3;45.0;1;1;cosmetic;40
2695;2021-12-03 15:47:02.310 +0300;36000.00;36000.00;1;42.0;2;1;cosmetic;100
2696;2021-12-03 15:47:01.773 +0300;40000.00;40000.00;9;32.0;1;1;cosmetic;40
2697;2021-12-03 15:47:00.809 +0300;43000.00;43000.00;13;40.0;1;1;euro;100
2698;2021-12-03 15:46:59.758 +0300;40000.00;40000.00;5;65.0;3;1;cosmetic;70
2699;2021-12-03 15:46:15.520 +0300;40000.00;40000.00;3;33.0;1;1;cosmetic;50
2700;2021-12-03 15:46:14.486 +0300;40000.00;40000.00;4;54.0;2;1;cosmetic;50
2701;2021-12-03 15:45:38.258 +0300;40000.00;20000.00;1;50.0;2;1;cosmetic;50
2702;2021-12-03 15:45:37.087 +0300;40000.00;40000.00;4;38.0;1;1;euro;30
2703;2021-12-03 15:45:30.528 +0300;40000.00;40000.00;2;35.0;1;1;cosmetic;50
2704;2021-12-03 15:44:55.489 +0300;40000.00;40000.00;4;40.0;1;1;euro;50
2705;2021-12-03 15:44:32.615 +0300;40000.00;40000.00;9;45.0;2;1;cosmetic;100
2706;2021-12-03 15:43:51.797 +0300;40000.00;40000.00;17;45.0;2;1;euro;50
2707;2021-12-03 15:42:44.545 +0300;180000.00;180000.00;3;55.0;2;2;unknown;50
2708;2021-12-03 15:42:26.865 +0300;37000.00;37000.00;2;35.6;1;1;euro;50
2709;2021-12-03 15:36:48.229 +0300;20000.00;10000.00;11;33.0;1;2;no;0
2710;2021-12-03 15:36:34.209 +0300;55000.00;55000.00;22;77.0;2;2;euro;50
2711;2021-12-03 15:36:05.481 +0300;55000.00;55000.00;7;90.0;3;2;unknown;100
2712;2021-12-03 15:36:03.930 +0300;55000.00;55000.00;4;70.0;3;2;design;50
2713;2021-12-03 15:35:34.321 +0300;130000.00;130000.00;5;80.0;2;1;design;50
2714;2021-12-03 15:34:53.272 +0300;55000.00;55000.00;9;40.0;1;2;euro;50
2715;2021-12-03 15:34:14.036 +0300;36000.00;36000.00;6;40.0;1;1;unknown;70
2716;2021-12-03 15:34:08.445 +0300;18000.00;18000.00;14;29.0;0;2;cosmetic;0
2717;2021-12-03 15:33:53.536 +0300;36000.00;36000.00;1;40.0;1;1;cosmetic;50
2718;2021-12-03 15:33:52.487 +0300;130000.00;130000.00;11;75.0;2;1;euro;0
2719;2021-12-03 15:32:54.520 +0300;115000.00;115000.00;13;114.0;3;1;design;0
2720;2021-12-03 15:32:54.463 +0300;18000.00;18000.00;6;23.0;0;2;cosmetic;50
2721;2021-12-03 15:32:53.110 +0300;18000.00;18000.00;6;40.0;1;2;no;100
2722;2021-12-03 15:32:44.856 +0300;18000.00;18000.00;1;34.0;1;2;cosmetic;100
2723;2021-12-03 15:32:42.960 +0300;63000.00;63000.00;5;56.4;2;1;cosmetic;50
2724;2021-12-03 15:32:41.690 +0300;63000.00;63000.00;8;33.0;1;1;euro;50
2725;2021-12-03 15:32:23.330 +0300;60000.00;60000.00;7;67.0;3;1;cosmetic;50
2726;2021-12-03 15:31:26.626 +0300;62000.00;62000.00;17;62.0;2;1;euro;100
2727;2021-12-03 15:31:18.737 +0300;120000.00;1.00;7;94.0;3;1;euro;0
2728;2021-12-03 15:31:09.336 +0300;60000.00;60000.00;5;67.0;2;1;cosmetic;40
2729;2021-12-03 15:31:05.467 +0300;35000.00;15000.00;13;35.0;1;1;cosmetic;0
2730;2021-12-03 15:31:01.847 +0300;35000.00;35000.00;1;44.4;2;1;cosmetic;50
2731;2021-12-03 15:30:21.960 +0300;120000.00;100.00;9;106.0;3;1;euro;30
2732;2021-12-03 15:29:25.936 +0300;120000.00;110000.00;5;122.0;3;1;design;25
2733;2021-12-03 15:27:35.190 +0300;120000.00;120000.00;9;56.0;2;1;euro;0
2734;2021-12-03 15:26:11.744 +0300;90000.00;100000.00;9;45.0;1;2;design;50
2735;2021-12-03 15:25:00.305 +0300;87000.00;76000.00;5;80.0;3;2;design;50
2736;2021-12-03 15:24:25.530 +0300;85000.00;85000.00;3;56.0;2;2;design;50
2737;2021-12-03 15:21:06.287 +0300;110000.00;110000.00;2;75.0;3;1;euro;50
2738;2021-12-03 15:21:05.043 +0300;110000.00;110000.00;6;80.0;3;1;cosmetic;0
2739;2021-12-03 15:20:59.892 +0300;58000.00;58000.00;2;60.0;2;1;euro;60
2740;2021-12-03 15:20:06.046 +0300;57000.00;0.00;1;58.3;2;1;euro;50
2741;2021-12-03 15:20:00.616 +0300;110000.00;90000.00;15;60.0;2;1;euro;0
2742;2021-12-03 15:18:38.495 +0300;100000.00;110000.00;9;68.0;2;1;design;50
2743;2021-12-03 15:18:00.721 +0300;60000.00;60000.00;5;67.0;2;1;cosmetic;50
2744;2021-12-03 15:17:52.317 +0300;60000.00;60000.00;8;85.0;3;1;cosmetic;50
2745;2021-12-03 15:17:50.141 +0300;60000.00;60000.00;7;40.0;2;1;cosmetic;50
2746;2021-12-03 15:16:34.423 +0300;100000.00;100000.00;11;95.3;3;1;design;0
2747;2021-12-03 15:16:02.726 +0300;36000.00;36000.00;5;40.0;1;1;cosmetic;40
2748;2021-12-03 15:15:43.090 +0300;60000.00;60000.00;5;67.0;2;1;cosmetic;100
2749;2021-12-03 15:15:29.589 +0300;36000.00;36000.00;3;41.0;1;1;cosmetic;40
2750;2021-12-03 15:15:20.025 +0300;36000.00;36000.00;1;42.0;2;1;unknown;50
2751;2021-12-03 15:15:00.686 +0300;60000.00;60000.00;2;55.0;2;1;cosmetic;50
2752;2021-12-03 15:14:26.234 +0300;104000.00;0.00;1;42.0;1;1;cosmetic;20
2753;2021-12-03 15:14:16.519 +0300;60000.00;60000.00;10;54.0;2;1;euro;97
2754;2021-12-03 15:14:00.835 +0300;16000.00;16000.00;6;62.0;2;2;cosmetic;100
2755;2021-12-03 15:13:59.922 +0300;15000.00;15000.00;5;44.0;2;2;cosmetic;0
2756;2021-12-03 15:13:53.112 +0300;20000.00;20000.00;5;35.0;1;2;euro;0
2757;2021-12-03 15:13:40.020 +0300;60000.00;60000.00;15;64.0;2;1;euro;60
2758;2021-12-03 15:13:38.116 +0300;100000.00;100000.00;6;90.0;3;1;euro;50
2759;2021-12-03 15:13:17.257 +0300;60000.00;60000.00;3;51.0;3;1;euro;50
2760;2021-12-03 15:12:57.847 +0300;60000.00;60000.00;3;60.0;2;1;euro;50
2761;2021-12-03 15:12:55.231 +0300;60000.00;60000.00;5;67.0;2;1;euro;50
2762;2021-12-03 15:12:54.224 +0300;55000.00;55000.00;5;70.0;2;1;cosmetic;99
2763;2021-12-03 15:12:27.337 +0300;220000.00;220000.00;1;125.0;4;1;design;0
2764;2021-12-03 15:12:15.766 +0300;8000.00;3000.00;4;61.0;2;2;design;0
2765;2021-12-03 15:12:14.457 +0300;35000.00;35000.00;4;19.май;1;1;cosmetic;0
2766;2021-12-03 15:12:13.119 +0300;35000.00;;3;40.0;2;1;;
2767;2021-12-03 15:12:11.911 +0300;104000.00;0.00;1;42.0;1;1;cosmetic;20
2768;2021-12-03 15:11:40.464 +0300;220000.00;220000.00;29;52.0;1;1;design;0
2769;2021-12-03 15:11:38.952 +0300;220000.00;220000.00;1;130.0;3;1;design;0
2770;2021-12-03 15:10:53.006 +0300;55000.00;55000.00;5;72.0;2;1;euro;50
2771;2021-12-03 15:10:52.227 +0300;55000.00;55000.00;3;67.0;3;1;euro;40
2772;2021-12-03 15:10:38.339 +0300;35000.00;35000.00;3;35.0;1;1;design;50
2773;2021-12-03 15:10:36.741 +0300;35000.00;35000.00;9;15.0;1;1;cosmetic;50
2774;2021-12-03 15:10:17.848 +0300;210000.00;210000.00;12;80.0;2;1;euro;0
2775;2021-12-03 15:09:59.040 +0300;210000.00;210000.00;12;74.0;2;1;design;0
2776;2021-12-03 15:09:19.224 +0300;55000.00;55000.00;2;30.0;0;1;design;100
2777;2021-12-03 15:09:01.262 +0300;35000.00;35000.00;6;38.0;1;1;euro;97
2778;2021-12-03 15:08:59.741 +0300;35000.00;35000.00;5;33.0;1;1;cosmetic;100
2779;2021-12-03 15:08:34.451 +0300;35000.00;35000.00;7;77.0;2;1;cosmetic;100
2780;2021-12-03 15:08:20.454 +0300;50000.00;50000.00;3;52.0;2;1;cosmetic;50
2781;2021-12-03 15:08:20.276 +0300;50000.00;50000.00;3;100.0;3;2;unknown;100
2782;2021-12-03 15:08:05.365 +0300;50000.00;50000.00;16;89.0;3;2;euro;50
2783;2021-12-03 15:08:03.035 +0300;45000.00;45000.00;7;43.0;1;2;euro;0
2784;2021-12-03 15:07:51.545 +0300;200000.00;200000.00;16;135.0;3;1;euro;0
2785;2021-12-03 15:07:31.725 +0300;200000.00;200000.00;27;135.0;3;1;design;0
2786;2021-12-03 15:07:27.366 +0300;35000.00;35000.00;3;35.0;1;1;cosmetic;50
2787;2021-12-03 15:07:03.615 +0300;200000.00;200000.00;8;130.0;3;1;cosmetic;0
2788;2021-12-03 15:06:22.050 +0300;48000.00;48000.00;3;80.0;3;2;cosmetic;0
2789;2021-12-03 15:06:21.892 +0300;39000.00;39000.00;9;38.0;1;1;cosmetic;35
2790;2021-12-03 15:06:19.135 +0300;200000.00;200000.00;10;80.0;2;1;euro;0
2791;2021-12-03 15:06:11.631 +0300;33000.00;33000.00;2;34.7;1;1;cosmetic;50
2792;2021-12-03 15:05:08.749 +0300;47000.00;47000.00;4;75.0;3;2;euro;0
2793;2021-12-03 15:04:42.990 +0300;46000.00;46000.00;9;46.0;1;2;euro;50
2794;2021-12-03 15:04:13.417 +0300;38000.00;38000.00;2;36.0;1;1;euro;0
2795;2021-12-03 15:03:55.559 +0300;38000.00;30000.00;4;23.фев;1;1;cosmetic;0
2796;2021-12-03 15:02:43.413 +0300;38000.00;38000.00;8;36.0;1;1;cosmetic;50
2797;2021-12-03 15:02:42.135 +0300;38000.00;38000.00;1;46.0;2;1;cosmetic;97
2798;2021-12-03 15:01:37.742 +0300;45000.00;50000.00;16;74.0;2;2;euro;50
2799;2021-12-03 15:00:59.735 +0300;45000.00;45000.00;2;56.6;3;2;cosmetic;100
2800;2021-12-03 15:00:57.367 +0300;45000.00;45000.00;8;40.0;2;2;euro;50
2801;2021-12-03 15:00:56.481 +0300;45000.00;45000.00;7;40.0;1;2;euro;100
2802;2021-12-03 15:00:08.917 +0300;45000.00;45000.00;9;55.0;2;2;unknown;50
2803;2021-12-03 14:59:28.258 +0300;38000.00;38000.00;7;38.0;2;1;cosmetic;100
2804;2021-12-03 14:58:44.179 +0300;38000.00;38000.00;2;58.0;2;1;cosmetic;0
2805;2021-12-03 14:58:31.886 +0300;29000.00;29000.00;10;26.0;0;2;euro;0
2806;2021-12-03 14:55:46.665 +0300;37000.00;0.00;5;47.0;2;1;cosmetic;50
2807;2021-12-03 14:55:45.044 +0300;37000.00;37000.00;7;51.0;1;1;euro;80
2808;2021-12-03 14:53:31.188 +0300;30000.00;30000.00;52;133.0;3;1;unknown;0
2809;2021-12-03 14:53:28.274 +0300;24000.00;24000.00;6;20.0;1;1;cosmetic;100
2810;2021-12-03 14:53:18.845 +0300;50000.00;40000.00;6;80.0;3;2;euro;0
2811;2021-12-03 14:52:54.556 +0300;30000.00;30000.00;15;45.0;1;1;cosmetic;80
2812;2021-12-03 14:52:38.197 +0300;30000.00;30000.00;1;32.0;1;1;cosmetic;100
2813;2021-12-03 14:52:17.740 +0300;41000.00;20000.00;2;45.0;1;2;design;80
2814;2021-12-03 14:52:15.888 +0300;40000.00;20000.00;14;50.0;2;2;design;80
2815;2021-12-03 14:51:44.815 +0300;23000.00;23000.00;1;52.0;1;1;cosmetic;100
2816;2021-12-03 14:51:29.821 +0300;40560.00;;6;20.0;0;2;;
2817;2021-12-03 14:50:46.431 +0300;32000.00;32000.00;9;38.0;1;1;cosmetic;100
2818;2021-12-03 14:50:03.221 +0300;32000.00;32000.00;5;35.0;1;1;euro;32
2819;2021-12-03 14:49:07.434 +0300;80000.00;80000.00;5;79.5;2;2;euro;50
2820;2021-12-03 14:48:00.470 +0300;79000.00;79000.00;3;50.0;2;2;design;50
2821;2021-12-03 14:47:15.646 +0300;78000.00;42000.00;7;46.0;1;2;unknown;50
2822;2021-12-03 14:46:57.549 +0300;75000.00;75000.00;13;125.0;3;2;euro;0
2823;2021-12-03 14:46:41.453 +0300;99000.00;99000.00;2;106.0;4;2;euro;50
2824;2021-12-03 14:46:14.619 +0300;75000.00;75000.00;2;102.0;3;2;euro;50
2825;2021-12-03 14:41:30.979 +0300;69000.00;69000.00;2;50.0;2;2;design;50
2826;2021-12-03 14:40:06.527 +0300;65000.00;65000.00;5;66.0;2;2;euro;50
2827;2021-12-03 14:39:31.330 +0300;28000.00;28000.00;3;38.0;1;1;cosmetic;50
2828;2021-12-03 14:39:26.883 +0300;28000.00;28000.00;7;35.0;1;1;cosmetic;40
2829;2021-12-03 14:39:22.252 +0300;28000.00;28000.00;3;18.0;0;1;cosmetic;20
2830;2021-12-03 14:39:20.267 +0300;28000.00;28000.00;14;39.7;1;1;cosmetic;50
2831;2021-12-03 14:37:37.821 +0300;27000.00;27000.00;3;30.июл;1;1;cosmetic;30
2832;2021-12-03 14:34:37.915 +0300;190000.00;190000.00;2;104.0;3;1;euro;0
2833;2021-12-03 14:34:19.025 +0300;60000.00;60000.00;4;112.0;3;2;cosmetic;0
2834;2021-12-03 14:34:03.464 +0300;26000.00;26000.00;5;36.5;1;1;euro;60
2835;2021-12-03 14:33:29.734 +0300;190000.00;190000.00;9;75.0;3;1;design;0
2836;2021-12-03 14:32:04.034 +0300;25000.00;25000.00;9;28.0;0;1;cosmetic;0
2837;2021-12-03 14:28:57.057 +0300;23000.00;12000.00;4;36.7;1;2;cosmetic;0
2838;2021-12-03 14:28:12.329 +0300;23000.00;23000.00;3;55.0;2;2;cosmetic;40
2839;2021-12-03 14:27:59.421 +0300;23000.00;24000.00;14;21.0;0;2;cosmetic;50
2840;2021-12-03 14:27:15.239 +0300;23000.00;0.00;13;25.0;0;2;cosmetic;0
2841;2021-12-03 14:26:38.203 +0300;22000.00;22000.00;4;44.0;1;2;cosmetic;50
2842;2021-12-03 14:26:35.416 +0300;22000.00;22000.00;4;34.0;1;2;cosmetic;0
2843;2021-12-03 14:26:12.297 +0300;30000.00;30000.00;7;29.0;0;2;euro;0
2844;2021-12-03 14:26:03.598 +0300;30200.00;0.00;23;39.2;1;1;cosmetic;50
2845;2021-12-03 14:25:37.405 +0300;22000.00;22000.00;11;36.0;1;2;cosmetic;0
2846;2021-12-03 14:25:12.260 +0300;50000.00;50000.00;10;30.0;1;1;cosmetic;20
2847;2021-12-03 14:24:43.480 +0300;22000.00;22000.00;11;36.0;1;2;unknown;100
2848;2021-12-03 14:24:37.608 +0300;300000.00;;4;155.0;5;1;;
2849;2021-12-03 14:24:32.696 +0300;22000.00;22000.00;9;43.0;1;2;unknown;100
2850;2021-12-03 14:24:24.777 +0300;300000.00;300000.00;4;155.0;5;1;design;0
2851;2021-12-03 14:24:12.912 +0300;30000.00;30000.00;24;60.0;2;2;cosmetic;50
2852;2021-12-03 14:23:24.456 +0300;60000.00;65000.00;7;52.3;2;2;design;50
2853;2021-12-03 14:23:12.069 +0300;21000.00;10500.00;2;27.0;0;2;euro;50
2854;2021-12-03 14:22:43.621 +0300;30000.00;15000.00;15;35.0;0;2;cosmetic;50
2855;2021-12-03 14:22:41.625 +0300;180000.00;180000.00;3;106.0;4;1;euro;0
2856;2021-12-03 14:22:39.028 +0300;30000.00;30000.00;9;45.0;1;2;cosmetic;50
2857;2021-12-03 14:22:22.034 +0300;30000.00;30000.00;11;35.0;1;2;euro;0
2858;2021-12-03 14:22:20.789 +0300;30000.00;20000.00;13;50.0;2;2;cosmetic;50
2859;2021-12-03 14:22:10.724 +0300;290000.00;290000.00;11;280.0;5;1;design;0
2860;2021-12-03 14:22:02.458 +0300;50000.00;50000.00;23;29.0;0;1;design;0
2861;2021-12-03 14:22:02.253 +0300;29000.00;30000.00;16;44.0;1;2;cosmetic;0
2862;2021-12-03 14:21:14.494 +0300;20000.00;20000.00;6;32.0;1;2;cosmetic;65
2863;2021-12-03 14:21:06.327 +0300;20000.00;20000.00;4;40.0;1;2;cosmetic;80
2864;2021-12-03 14:21:03.751 +0300;20000.00;20000.00;6;32.0;1;2;cosmetic;50
2865;2021-12-03 14:20:38.209 +0300;20000.00;10000.00;7;44.0;2;2;no;0
2866;2021-12-03 14:20:37.200 +0300;20000.00;20000.00;3;30.0;1;2;unknown;100
2867;2021-12-03 14:20:36.564 +0300;30000.00;30000.00;9;25.0;0;2;design;50
2868;2021-12-03 14:20:34.243 +0300;20000.00;20000.00;3;39.0;1;2;unknown;100
2869;2021-12-03 14:20:33.852 +0300;280000.00;;25;72.0;2;1;;
2870;2021-12-03 14:19:15.142 +0300;170000.00;170000.00;3;102.0;2;1;no;0
2871;2021-12-03 14:19:12.932 +0300;19000.00;19000.00;21;27.0;0;2;euro;53
2872;2021-12-03 14:17:04.629 +0300;30000.00;30000.00;15;23.0;1;1;euro;100
2873;2021-12-03 14:17:01.745 +0300;30000.00;30000.00;3;31.0;1;1;euro;97
2874;2021-12-03 14:17:01.444 +0300;50000.00;50000.00;9;78.0;2;1;cosmetic;100
2875;2021-12-03 14:17:00.033 +0300;30000.00;30000.00;9;32.0;1;1;cosmetic;50
2876;2021-12-03 14:16:11.118 +0300;30000.00;30000.00;9;30.0;0;1;euro;50
2877;2021-12-03 14:15:57.987 +0300;30000.00;30000.00;8;40.0;1;1;euro;40
2878;2021-12-03 14:14:43.924 +0300;28000.00;28000.00;7;40.0;1;2;unknown;100
2879;2021-12-03 14:14:23.136 +0300;29000.00;5000.00;3;50.2;2;1;cosmetic;0
2880;2021-12-03 14:13:42.249 +0300;28000.00;14000.00;14;45.0;1;2;cosmetic;50
2881;2021-12-03 14:13:41.793 +0300;28000.00;28000.00;9;35.0;1;2;cosmetic;0
2882;2021-12-03 14:12:57.494 +0300;50000.00;50000.00;1;45.0;2;1;euro;95
2883;2021-12-03 14:12:42.473 +0300;27000.00;27000.00;4;40.0;1;2;euro;50
2884;2021-12-03 14:11:55.760 +0300;27000.00;27000.00;1;50.0;2;2;cosmetic;50
2885;2021-12-03 14:11:41.136 +0300;27000.00;0.00;8;38.0;1;2;cosmetic;0
2886;2021-12-03 14:11:24.930 +0300;80000.00;80000.00;5;67.3;3;1;design;50
2887;2021-12-03 14:10:41.797 +0300;27000.00;27000.00;18;39.0;1;2;euro;0
2888;2021-12-03 14:10:40.525 +0300;27000.00;27000.00;4;64.0;2;2;unknown;100
2889;2021-12-03 14:10:29.759 +0300;55000.00;55000.00;8;55.0;2;1;euro;40
2890;2021-12-03 14:09:56.270 +0300;48000.00;45000.00;5;57.0;2;1;cosmetic;60
2891;2021-12-03 14:09:39.365 +0300;48000.00;48000.00;9;40.0;1;1;cosmetic;70
2892;2021-12-03 14:09:34.914 +0300;26000.00;26000.00;4;33.0;1;2;cosmetic;50
2893;2021-12-03 14:09:24.840 +0300;48000.00;24000.00;5;57.0;2;1;unknown;50
2894;2021-12-03 14:09:21.134 +0300;55000.00;55000.00;13;58.0;2;1;cosmetic;50
2895;2021-12-03 14:09:05.719 +0300;55000.00;55000.00;7;52.0;2;1;euro;50
2896;2021-12-03 14:09:05.192 +0300;55000.00;55000.00;14;39.0;1;1;euro;50
2897;2021-12-03 14:09:04.048 +0300;55000.00;55000.00;6;38.0;2;1;cosmetic;50
2898;2021-12-03 14:09:01.966 +0300;55000.00;55000.00;6;58.7;3;1;euro;50
2899;2021-12-03 14:09:00.506 +0300;55000.00;55000.00;4;44.8;2;1;euro;60
2900;2021-12-03 14:08:50.117 +0300;26000.00;26000.00;15;38.0;1;2;cosmetic;70
2901;2021-12-03 14:08:27.347 +0300;47000.00;47000.00;3;38.0;1;1;euro;0
2902;2021-12-03 14:07:54.824 +0300;75000.00;75000.00;15;44.5;2;1;cosmetic;0
2903;2021-12-03 14:07:37.934 +0300;75000.00;75000.00;2;54.0;2;1;cosmetic;0
2904;2021-12-03 14:07:23.694 +0300;47000.00;47000.00;7;54.0;2;1;euro;30
